site_code,date,year,doy,stat,depth,soil_moisture
GI,2017-11-17,2017,321,avg,30cm,0.0729857
GI,2017-11-18,2017,322,avg,10cm,0.05388595
GI,2017-11-18,2017,322,avg,20cm,0.07402845
GI,2017-11-18,2017,322,avg,30cm,0.07320855
GI,2017-11-19,2017,323,avg,10cm,0.05075125
GI,2017-11-19,2017,323,avg,20cm,0.0719209
GI,2017-11-19,2017,323,avg,30cm,0.0716865
GI,2017-11-20,2017,324,avg,10cm,0.049384899999999995
GI,2017-11-20,2017,324,avg,20cm,0.07034889999999999
GI,2017-11-20,2017,324,avg,30cm,0.0701493
GI,2017-11-21,2017,325,avg,10cm,0.05012935
GI,2017-11-21,2017,325,avg,20cm,0.07022505
GI,2017-11-21,2017,325,avg,30cm,0.06967665
GI,2017-11-22,2017,326,avg,10cm,0.0503854
GI,2017-11-22,2017,326,avg,20cm,0.07072655
GI,2017-11-22,2017,326,avg,30cm,0.06999625000000001
GI,2017-11-23,2017,327,avg,10cm,0.04979325
GI,2017-11-23,2017,327,avg,20cm,0.07032795
GI,2017-11-23,2017,327,avg,30cm,0.0697214
GI,2017-11-24,2017,328,avg,10cm,0.0496815
GI,2017-11-24,2017,328,avg,20cm,0.07026615
GI,2017-11-24,2017,328,avg,30cm,0.06962175
GI,2017-11-25,2017,329,avg,10cm,0.0499351
GI,2017-11-25,2017,329,avg,20cm,0.0704762
GI,2017-11-25,2017,329,avg,30cm,0.06975515
GI,2017-11-26,2017,330,avg,10cm,0.049591449999999995
GI,2017-11-26,2017,330,avg,20cm,0.0704844
GI,2017-11-26,2017,330,avg,30cm,0.069828200000000007
GI,2017-11-27,2017,331,avg,10cm,0.04924205
GI,2017-11-27,2017,331,avg,20cm,0.07024935
GI,2017-11-27,2017,331,avg,30cm,0.06965345
GI,2017-11-28,2017,332,avg,10cm,0.049892599999999995
GI,2017-11-28,2017,332,avg,20cm,0.0708037
GI,2017-11-28,2017,332,avg,30cm,0.0700393
GI,2017-11-29,2017,333,avg,10cm,0.04850615
GI,2017-11-29,2017,333,avg,20cm,0.0702598
GI,2017-11-29,2017,333,avg,30cm,0.06983855
GI,2017-11-30,2017,334,avg,10cm,0.0482519
GI,2017-11-30,2017,334,avg,20cm,0.06973245
GI,2017-11-30,2017,334,avg,30cm,0.06930115
GI,2017-12-01,2017,335,avg,10cm,0.04848215
GI,2017-12-01,2017,335,avg,20cm,0.07011735
GI,2017-12-01,2017,335,avg,30cm,0.06959185
GI,2017-12-02,2017,336,avg,10cm,0.0484768
GI,2017-12-02,2017,336,avg,20cm,0.07008385
GI,2017-12-02,2017,336,avg,30cm,0.06950645
GI,2017-12-03,2017,337,avg,10cm,0.0488625
GI,2017-12-03,2017,337,avg,20cm,0.07062175
GI,2017-12-03,2017,337,avg,30cm,0.06995195
GI,2017-12-04,2017,338,avg,10cm,0.04873285
GI,2017-12-04,2017,338,avg,20cm,0.07095105
GI,2017-12-04,2017,338,avg,30cm,0.07030339999999999
GI,2017-12-05,2017,339,avg,10cm,0.04734945
GI,2017-12-05,2017,339,avg,20cm,0.0705364
GI,2017-12-05,2017,339,avg,30cm,0.07023795
GI,2017-12-06,2017,340,avg,10cm,0.046215000000000006
GI,2017-12-06,2017,340,avg,20cm,0.0693089
GI,2017-12-06,2017,340,avg,30cm,0.0691975
GI,2017-12-07,2017,341,avg,10cm,0.0434724
GI,2017-12-07,2017,341,avg,20cm,0.0671833
GI,2017-12-07,2017,341,avg,30cm,0.06761065
GI,2017-12-08,2017,342,avg,10cm,0.041222800000000004
GI,2017-12-08,2017,342,avg,20cm,0.0651908
GI,2017-12-08,2017,342,avg,30cm,0.06607105
GI,2017-12-09,2017,343,avg,10cm,0.0409584
GI,2017-12-09,2017,343,avg,20cm,0.0641716
GI,2017-12-09,2017,343,avg,30cm,0.0648088
GI,2017-12-10,2017,344,avg,10cm,0.0409616
GI,2017-12-10,2017,344,avg,20cm,0.0639026
GI,2017-12-10,2017,344,avg,30cm,0.0643413
GI,2017-12-11,2017,345,avg,10cm,0.04123075
GI,2017-12-11,2017,345,avg,20cm,0.06395115
GI,2017-12-11,2017,345,avg,30cm,0.06417595000000001
GI,2017-12-12,2017,346,avg,10cm,0.04100685
GI,2017-12-12,2017,346,avg,20cm,0.06386815
GI,2017-12-12,2017,346,avg,30cm,0.06405405
GI,2017-12-13,2017,347,avg,10cm,0.0407881
GI,2017-12-13,2017,347,avg,20cm,0.06358685
GI,2017-12-13,2017,347,avg,30cm,0.06378924999999999
GI,2017-12-14,2017,348,avg,10cm,0.0411981
GI,2017-12-14,2017,348,avg,20cm,0.063781
GI,2017-12-14,2017,348,avg,30cm,0.06381715
GI,2017-12-15,2017,349,avg,10cm,0.0409174
GI,2017-12-15,2017,349,avg,20cm,0.0638501
GI,2017-12-15,2017,349,avg,30cm,0.06387385000000001
GI,2017-12-16,2017,350,avg,10cm,0.04009695
GI,2017-12-16,2017,350,avg,20cm,0.0630927
GI,2017-12-16,2017,350,avg,30cm,0.06336359999999999
GI,2017-12-17,2017,351,avg,10cm,0.041058
GI,2017-12-17,2017,351,avg,20cm,0.06364375
GI,2017-12-17,2017,351,avg,30cm,0.0634777
GI,2017-12-18,2017,352,avg,10cm,0.0419799
GI,2017-12-18,2017,352,avg,20cm,0.06432795
GI,2017-12-18,2017,352,avg,30cm,0.0639512
GI,2017-12-19,2017,353,avg,10cm,0.041099449999999996
GI,2017-12-19,2017,353,avg,20cm,0.0641769
GI,2017-12-19,2017,353,avg,30cm,0.06407379999999999
GI,2017-12-20,2017,354,avg,10cm,0.0409279
GI,2017-12-20,2017,354,avg,20cm,0.0639086
GI,2017-12-20,2017,354,avg,30cm,0.06379155
GI,2017-12-21,2017,355,avg,10cm,0.0414395
GI,2017-12-21,2017,355,avg,20cm,0.0642055
GI,2017-12-21,2017,355,avg,30cm,0.06394749999999999
GI,2017-12-22,2017,356,avg,10cm,0.04110085
GI,2017-12-22,2017,356,avg,20cm,0.0642513
GI,2017-12-22,2017,356,avg,30cm,0.06417025000000001
GI,2017-12-23,2017,357,avg,10cm,0.03977825
GI,2017-12-23,2017,357,avg,20cm,0.0629495
GI,2017-12-23,2017,357,avg,30cm,0.06321805
GI,2017-12-24,2017,358,avg,10cm,0.0406383
GI,2017-12-24,2017,358,avg,20cm,0.0631236
GI,2017-12-24,2017,358,avg,30cm,0.0630525
GI,2017-12-25,2017,359,avg,10cm,0.04196705
GI,2017-12-25,2017,359,avg,20cm,0.0638533
GI,2017-12-25,2017,359,avg,30cm,0.06348875000000001
GI,2017-12-26,2017,360,avg,10cm,0.042396050000000005
GI,2017-12-26,2017,360,avg,20cm,0.06470595
GI,2017-12-26,2017,360,avg,30cm,0.06429075000000001
GI,2017-12-27,2017,361,avg,10cm,0.0428683
GI,2017-12-27,2017,361,avg,20cm,0.065076
GI,2017-12-27,2017,361,avg,30cm,0.0646674
GI,2017-12-28,2017,362,avg,10cm,0.0418751
GI,2017-12-28,2017,362,avg,20cm,0.06456300000000001
GI,2017-12-28,2017,362,avg,30cm,0.0644811
GI,2017-12-29,2017,363,avg,10cm,0.0414905
GI,2017-12-29,2017,363,avg,20cm,0.0639685
GI,2017-12-29,2017,363,avg,30cm,0.063974
GI,2017-12-30,2017,364,avg,10cm,0.04137355
GI,2017-12-30,2017,364,avg,20cm,0.06369865
GI,2017-12-30,2017,364,avg,30cm,0.0636687
GI,2017-12-31,2017,365,avg,10cm,0.042074349999999996
GI,2017-12-31,2017,365,avg,20cm,0.0639106
GI,2017-12-31,2017,365,avg,30cm,0.0637114
GI,2018-01-01,2018,1,avg,10cm,0.042474
GI,2018-01-01,2018,1,avg,20cm,0.06453995
GI,2018-01-01,2018,1,avg,30cm,0.0642183
GI,2018-01-02,2018,2,avg,10cm,0.04116015
GI,2018-01-02,2018,2,avg,20cm,0.06359285
GI,2018-01-02,2018,2,avg,30cm,0.0636845
GI,2018-01-03,2018,3,avg,10cm,0.04072675
GI,2018-01-03,2018,3,avg,20cm,0.0629014
GI,2018-01-03,2018,3,avg,30cm,0.06303495
GI,2018-01-04,2018,4,avg,10cm,0.042088799999999996
GI,2018-01-04,2018,4,avg,20cm,0.0636625
GI,2018-01-04,2018,4,avg,30cm,0.0633291
GI,2018-01-05,2018,5,avg,10cm,0.0412781
GI,2018-01-05,2018,5,avg,20cm,0.0633639
GI,2018-01-05,2018,5,avg,30cm,0.0633061
GI,2018-01-06,2018,6,avg,10cm,0.0415694
GI,2018-01-06,2018,6,avg,20cm,0.0633423
GI,2018-01-06,2018,6,avg,30cm,0.06319305
GI,2018-01-07,2018,7,avg,10cm,0.0442848
GI,2018-01-07,2018,7,avg,20cm,0.06532315
GI,2018-01-07,2018,7,avg,30cm,0.0644469
GI,2018-01-08,2018,8,avg,10cm,0.04279175
GI,2018-01-08,2018,8,avg,20cm,0.0652216
GI,2018-01-08,2018,8,avg,30cm,0.06491854999999999
GI,2018-01-09,2018,9,avg,10cm,0.04315895
GI,2018-01-09,2018,9,avg,20cm,0.06522345
GI,2018-01-09,2018,9,avg,30cm,0.06479765
GI,2018-01-10,2018,10,avg,10cm,0.043189450000000004
GI,2018-01-10,2018,10,avg,20cm,0.0657088
GI,2018-01-10,2018,10,avg,30cm,0.06526205
GI,2018-01-11,2018,11,avg,10cm,0.0426966
GI,2018-01-11,2018,11,avg,20cm,0.06548675
GI,2018-01-11,2018,11,avg,30cm,0.0651181
GI,2018-01-12,2018,12,avg,10cm,0.041083049999999996
GI,2018-01-12,2018,12,avg,20cm,0.0644316
GI,2018-01-12,2018,12,avg,30cm,0.064529
GI,2018-01-13,2018,13,avg,10cm,0.041047349999999996
GI,2018-01-13,2018,13,avg,20cm,0.0640945
GI,2018-01-13,2018,13,avg,30cm,0.0640385
GI,2018-01-14,2018,14,avg,10cm,0.0406637
GI,2018-01-14,2018,14,avg,20cm,0.06380915
GI,2018-01-14,2018,14,avg,30cm,0.06379655
GI,2018-01-15,2018,15,avg,10cm,0.04071565
GI,2018-01-15,2018,15,avg,20cm,0.06375644999999999
GI,2018-01-15,2018,15,avg,30cm,0.06368525
GI,2018-01-16,2018,16,avg,10cm,0.0402923
GI,2018-01-16,2018,16,avg,20cm,0.06378615
GI,2018-01-16,2018,16,avg,30cm,0.06379865
GI,2018-01-17,2018,17,avg,10cm,0.038825200000000004
GI,2018-01-17,2018,17,avg,20cm,0.06250744999999999
GI,2018-01-17,2018,17,avg,30cm,0.0628312
GI,2018-01-18,2018,18,avg,10cm,0.0383427
GI,2018-01-18,2018,18,avg,20cm,0.061850749999999996
GI,2018-01-18,2018,18,avg,30cm,0.0621397
GI,2018-01-19,2018,19,avg,10cm,0.0385549
GI,2018-01-19,2018,19,avg,20cm,0.06170215
GI,2018-01-19,2018,19,avg,30cm,0.06183625
GI,2018-01-20,2018,20,avg,10cm,0.04008215
GI,2018-01-20,2018,20,avg,20cm,0.06275085
GI,2018-01-20,2018,20,avg,30cm,0.06243345
GI,2018-01-21,2018,21,avg,10cm,0.0411883
GI,2018-01-21,2018,21,avg,20cm,0.06435125
GI,2018-01-21,2018,21,avg,30cm,0.063773
GI,2018-01-22,2018,22,avg,10cm,0.0386065
GI,2018-01-22,2018,22,avg,20cm,0.06300420000000001
GI,2018-01-22,2018,22,avg,30cm,0.06321855
GI,2018-01-23,2018,23,avg,10cm,0.0375398
GI,2018-01-23,2018,23,avg,20cm,0.06173379999999999
GI,2018-01-23,2018,23,avg,30cm,0.0621151
GI,2018-01-24,2018,24,avg,10cm,0.0373501
GI,2018-01-24,2018,24,avg,20cm,0.0613175
GI,2018-01-24,2018,24,avg,30cm,0.0615831
GI,2018-01-25,2018,25,avg,10cm,0.037638950000000004
GI,2018-01-25,2018,25,avg,20cm,0.061353000000000005
GI,2018-01-25,2018,25,avg,30cm,0.0614599
GI,2018-01-26,2018,26,avg,10cm,0.03909845
GI,2018-01-26,2018,26,avg,20cm,0.06246985
GI,2018-01-26,2018,26,avg,30cm,0.06214185
GI,2018-01-27,2018,27,avg,10cm,0.039367150000000004
GI,2018-01-27,2018,27,avg,20cm,0.0633798
GI,2018-01-27,2018,27,avg,30cm,0.06306875
GI,2018-01-28,2018,28,avg,10cm,0.03824755
GI,2018-01-28,2018,28,avg,20cm,0.0627869
GI,2018-01-28,2018,28,avg,30cm,0.06284565
GI,2018-01-29,2018,29,avg,10cm,0.03853525
GI,2018-01-29,2018,29,avg,20cm,0.0629765
GI,2018-01-29,2018,29,avg,30cm,0.06288415
GI,2018-01-30,2018,30,avg,10cm,0.038448949999999996
GI,2018-01-30,2018,30,avg,20cm,0.06307170000000001
GI,2018-01-30,2018,30,avg,30cm,0.06299085
GI,2018-01-31,2018,31,avg,10cm,0.0387698
GI,2018-01-31,2018,31,avg,20cm,0.06340985
GI,2018-01-31,2018,31,avg,30cm,0.06321825
GI,2018-02-01,2018,32,avg,10cm,0.03924775
GI,2018-02-01,2018,32,avg,20cm,0.06410025
GI,2018-02-01,2018,32,avg,30cm,0.0637674
GI,2018-02-02,2018,33,avg,10cm,0.039854
GI,2018-02-02,2018,33,avg,20cm,0.06484385000000001
GI,2018-02-02,2018,33,avg,30cm,0.0643474
GI,2018-02-03,2018,34,avg,10cm,0.040066199999999996
GI,2018-02-03,2018,34,avg,20cm,0.0655541
GI,2018-02-03,2018,34,avg,30cm,0.0651002
GI,2018-02-04,2018,35,avg,10cm,0.03983735
GI,2018-02-04,2018,35,avg,20cm,0.06585015
GI,2018-02-04,2018,35,avg,30cm,0.06545809999999999
GI,2018-02-05,2018,36,avg,10cm,0.0396236
GI,2018-02-05,2018,36,avg,20cm,0.06596035
GI,2018-02-05,2018,36,avg,30cm,0.06566905
GI,2018-02-06,2018,37,avg,10cm,0.04009745
GI,2018-02-06,2018,37,avg,20cm,0.06661005
GI,2018-02-06,2018,37,avg,30cm,0.06623545
GI,2018-02-07,2018,38,avg,10cm,0.0396633
GI,2018-02-07,2018,38,avg,20cm,0.0670393
GI,2018-02-07,2018,38,avg,30cm,0.06673905
GI,2018-02-08,2018,39,avg,10cm,0.037902450000000004
GI,2018-02-08,2018,39,avg,20cm,0.06586135
GI,2018-02-08,2018,39,avg,30cm,0.06606409999999999
GI,2018-02-09,2018,40,avg,10cm,0.037721500000000005
GI,2018-02-09,2018,40,avg,20cm,0.06539535
GI,2018-02-09,2018,40,avg,30cm,0.0655576
GI,2018-02-10,2018,41,avg,10cm,0.0380408
GI,2018-02-10,2018,41,avg,20cm,0.0658071
GI,2018-02-10,2018,41,avg,30cm,0.0657816
GI,2018-02-11,2018,42,avg,10cm,0.0389764
GI,2018-02-11,2018,42,avg,20cm,0.0668861
GI,2018-02-11,2018,42,avg,30cm,0.06660255000000001
GI,2018-02-12,2018,43,avg,10cm,0.0376144
GI,2018-02-12,2018,43,avg,20cm,0.06648195
GI,2018-02-12,2018,43,avg,30cm,0.06659514999999999
GI,2018-02-13,2018,44,avg,10cm,0.0375056
GI,2018-02-13,2018,44,avg,20cm,0.06625075
GI,2018-02-13,2018,44,avg,30cm,0.0663595
GI,2018-02-14,2018,45,avg,10cm,0.03817955000000001
GI,2018-02-14,2018,45,avg,20cm,0.06698005
GI,2018-02-14,2018,45,avg,30cm,0.06683615
GI,2018-02-15,2018,46,avg,10cm,0.0380915
GI,2018-02-15,2018,46,avg,20cm,0.06762155
GI,2018-02-15,2018,46,avg,30cm,0.0675242
GI,2018-02-16,2018,47,avg,10cm,0.0700823
GI,2018-02-16,2018,47,avg,20cm,0.07206370000000001
GI,2018-02-16,2018,47,avg,30cm,0.06741734999999999
GI,2018-02-17,2018,48,avg,10cm,0.14969095
GI,2018-02-17,2018,48,avg,20cm,0.132247
GI,2018-02-17,2018,48,avg,30cm,0.08266409999999999
GI,2018-02-18,2018,49,avg,10cm,0.13641399999999998
GI,2018-02-18,2018,49,avg,20cm,0.14525485
GI,2018-02-18,2018,49,avg,30cm,0.1026185
GI,2018-02-19,2018,50,avg,10cm,0.1294938
GI,2018-02-19,2018,50,avg,20cm,0.14662219999999998
GI,2018-02-19,2018,50,avg,30cm,0.11300285
GI,2018-02-20,2018,51,avg,10cm,0.12300174999999999
GI,2018-02-20,2018,51,avg,20cm,0.143321
GI,2018-02-20,2018,51,avg,30cm,0.1223834
GI,2018-02-21,2018,52,avg,10cm,0.1181615
GI,2018-02-21,2018,52,avg,20cm,0.13968185
GI,2018-02-21,2018,52,avg,30cm,0.12600195
GI,2018-02-22,2018,53,avg,10cm,0.1149283
GI,2018-02-22,2018,53,avg,20cm,0.13735875
GI,2018-02-22,2018,53,avg,30cm,0.1268082
GI,2018-02-23,2018,54,avg,10cm,0.11165225000000001
GI,2018-02-23,2018,54,avg,20cm,0.13448005000000002
GI,2018-02-23,2018,54,avg,30cm,0.12584885
GI,2018-02-24,2018,55,avg,10cm,0.10958470000000001
GI,2018-02-24,2018,55,avg,20cm,0.1328847
GI,2018-02-24,2018,55,avg,30cm,0.12541344999999998
GI,2018-02-25,2018,56,avg,10cm,0.10705555
GI,2018-02-25,2018,56,avg,20cm,0.1307037
GI,2018-02-25,2018,56,avg,30cm,0.1242184
GI,2018-02-26,2018,57,avg,10cm,0.1051475
GI,2018-02-26,2018,57,avg,20cm,0.12884465
GI,2018-02-26,2018,57,avg,30cm,0.1230759
GI,2018-02-27,2018,58,avg,10cm,0.104913
GI,2018-02-27,2018,58,avg,20cm,0.12815664999999998
GI,2018-02-27,2018,58,avg,30cm,0.1227502
GI,2018-02-28,2018,59,avg,10cm,0.10468615
GI,2018-02-28,2018,59,avg,20cm,0.12826310000000002
GI,2018-02-28,2018,59,avg,30cm,0.1232296
GI,2018-03-01,2018,60,avg,10cm,0.10192555
GI,2018-03-01,2018,60,avg,20cm,0.12614675
GI,2018-03-01,2018,60,avg,30cm,0.12186595
GI,2018-03-02,2018,61,avg,10cm,0.10135505
GI,2018-03-02,2018,61,avg,20cm,0.12531265
GI,2018-03-02,2018,61,avg,30cm,0.1212273
GI,2018-03-03,2018,62,avg,10cm,0.10130644999999999
GI,2018-03-03,2018,62,avg,20cm,0.12522865
GI,2018-03-03,2018,62,avg,30cm,0.12132435
GI,2018-03-04,2018,63,avg,10cm,0.1009133
GI,2018-03-04,2018,63,avg,20cm,0.12519415
GI,2018-03-04,2018,63,avg,30cm,0.12146195
GI,2018-03-05,2018,64,avg,10cm,0.0988772
GI,2018-03-05,2018,64,avg,20cm,0.12413545000000001
GI,2018-03-05,2018,64,avg,30cm,0.1208893
GI,2018-03-06,2018,65,avg,10cm,0.09648224999999999
GI,2018-03-06,2018,65,avg,20cm,0.12228825
GI,2018-03-06,2018,65,avg,30cm,0.11944940000000001
GI,2018-03-07,2018,66,avg,10cm,0.09524025
GI,2018-03-07,2018,66,avg,20cm,0.1210116
GI,2018-03-07,2018,66,avg,30cm,0.11835615
GI,2018-03-08,2018,67,avg,10cm,0.09650834999999999
GI,2018-03-08,2018,67,avg,20cm,0.1215831
GI,2018-03-08,2018,67,avg,30cm,0.1187417
GI,2018-03-09,2018,68,avg,10cm,0.0959239
GI,2018-03-09,2018,68,avg,20cm,0.12173285
GI,2018-03-09,2018,68,avg,30cm,0.11908635000000001
GI,2018-03-10,2018,69,avg,10cm,0.0960789
GI,2018-03-10,2018,69,avg,20cm,0.1220933
GI,2018-03-10,2018,69,avg,30cm,0.11960735
GI,2018-03-11,2018,70,avg,10cm,0.09299745000000001
GI,2018-03-11,2018,70,avg,20cm,0.1209587
GI,2018-03-11,2018,70,avg,30cm,0.11911340000000001
GI,2018-03-12,2018,71,avg,10cm,0.09086005
GI,2018-03-12,2018,71,avg,20cm,0.1187283
GI,2018-03-12,2018,71,avg,30cm,0.11705925
GI,2018-03-13,2018,72,avg,10cm,0.09069640000000001
GI,2018-03-13,2018,72,avg,20cm,0.1183863
GI,2018-03-13,2018,72,avg,30cm,0.11674029999999999
GI,2018-03-14,2018,73,avg,10cm,0.09146435
GI,2018-03-14,2018,73,avg,20cm,0.11883750000000001
GI,2018-03-14,2018,73,avg,30cm,0.11713275000000001
GI,2018-03-15,2018,74,avg,10cm,0.09102450000000001
GI,2018-03-15,2018,74,avg,20cm,0.11885345
GI,2018-03-15,2018,74,avg,30cm,0.1173372
GI,2018-03-16,2018,75,avg,10cm,0.0891303
GI,2018-03-16,2018,75,avg,20cm,0.11770254999999999
GI,2018-03-16,2018,75,avg,30cm,0.11646955
GI,2018-03-17,2018,76,avg,10cm,0.08865625
GI,2018-03-17,2018,76,avg,20cm,0.1172135
GI,2018-03-17,2018,76,avg,30cm,0.11596155
GI,2018-03-18,2018,77,avg,10cm,0.08738675
GI,2018-03-18,2018,77,avg,20cm,0.11679795
GI,2018-03-18,2018,77,avg,30cm,0.11568919999999999
GI,2018-03-19,2018,78,avg,10cm,0.08452925
GI,2018-03-19,2018,78,avg,20cm,0.11482039999999999
GI,2018-03-19,2018,78,avg,30cm,0.11410455
GI,2018-03-20,2018,79,avg,10cm,0.0834622
GI,2018-03-20,2018,79,avg,20cm,0.11375625
GI,2018-03-20,2018,79,avg,30cm,0.11299095
GI,2018-03-21,2018,80,avg,10cm,0.0835742
GI,2018-03-21,2018,80,avg,20cm,0.11368175
GI,2018-03-21,2018,80,avg,30cm,0.11275755
GI,2018-03-22,2018,81,avg,10cm,0.08386450000000001
GI,2018-03-22,2018,81,avg,20cm,0.1143833
GI,2018-03-22,2018,81,avg,30cm,0.11325035
GI,2018-03-23,2018,82,avg,10cm,0.08320445
GI,2018-03-23,2018,82,avg,20cm,0.11461740000000001
GI,2018-03-23,2018,82,avg,30cm,0.11356575
GI,2018-03-24,2018,83,avg,10cm,0.08140965
GI,2018-03-24,2018,83,avg,20cm,0.11391635
GI,2018-03-24,2018,83,avg,30cm,0.11305005
GI,2018-03-25,2018,84,avg,10cm,0.07982105
GI,2018-03-25,2018,84,avg,20cm,0.11270920000000001
GI,2018-03-25,2018,84,avg,30cm,0.1119185
GI,2018-03-26,2018,85,avg,10cm,0.0781528
GI,2018-03-26,2018,85,avg,20cm,0.1117786
GI,2018-03-26,2018,85,avg,30cm,0.1112385
GI,2018-03-27,2018,86,avg,10cm,0.0763849
GI,2018-03-27,2018,86,avg,20cm,0.11016875000000001
GI,2018-03-27,2018,86,avg,30cm,0.1097216
GI,2018-03-28,2018,87,avg,10cm,0.07476695
GI,2018-03-28,2018,87,avg,20cm,0.10885175
GI,2018-03-28,2018,87,avg,30cm,0.10850565000000001
GI,2018-03-29,2018,88,avg,10cm,0.07550585
GI,2018-03-29,2018,88,avg,20cm,0.108127
GI,2018-03-29,2018,88,avg,30cm,NA
GI,2018-03-30,2018,89,avg,10cm,0.07325984999999999
GI,2018-03-30,2018,89,avg,20cm,0.1073392
GI,2018-03-30,2018,89,avg,30cm,NA
GI,2018-03-31,2018,90,avg,10cm,0.07241135
GI,2018-03-31,2018,90,avg,20cm,0.10676805
GI,2018-03-31,2018,90,avg,30cm,NA
GI,2018-04-01,2018,91,avg,10cm,0.07158495000000001
GI,2018-04-01,2018,91,avg,20cm,0.1063386
GI,2018-04-01,2018,91,avg,30cm,NA
GI,2018-04-02,2018,92,avg,10cm,0.07028324999999999
GI,2018-04-02,2018,92,avg,20cm,0.10541110000000001
GI,2018-04-02,2018,92,avg,30cm,NA
GI,2018-04-03,2018,93,avg,10cm,0.06887705
GI,2018-04-03,2018,93,avg,20cm,0.1045734
GI,2018-04-03,2018,93,avg,30cm,NA
GI,2018-04-04,2018,94,avg,10cm,0.06723235
GI,2018-04-04,2018,94,avg,20cm,0.1035295
GI,2018-04-04,2018,94,avg,30cm,NA
GI,2018-04-05,2018,95,avg,10cm,0.0656059
GI,2018-04-05,2018,95,avg,20cm,0.1022948
GI,2018-04-05,2018,95,avg,30cm,NA
GI,2018-04-06,2018,96,avg,10cm,0.06381705
GI,2018-04-06,2018,96,avg,20cm,0.10088575
GI,2018-04-06,2018,96,avg,30cm,NA
GI,2018-04-07,2018,97,avg,10cm,0.0629758
GI,2018-04-07,2018,97,avg,20cm,0.0999786
GI,2018-04-07,2018,97,avg,30cm,NA
GI,2018-04-08,2018,98,avg,10cm,0.0616524
GI,2018-04-08,2018,98,avg,20cm,0.09960315
GI,2018-04-08,2018,98,avg,30cm,NA
GI,2018-04-09,2018,99,avg,10cm,0.058907549999999996
GI,2018-04-09,2018,99,avg,20cm,0.09815675
GI,2018-04-09,2018,99,avg,30cm,NA
GI,2018-04-10,2018,100,avg,10cm,0.05690745
GI,2018-04-10,2018,100,avg,20cm,0.09654055
GI,2018-04-10,2018,100,avg,30cm,NA
GI,2018-04-11,2018,101,avg,10cm,0.0552506
GI,2018-04-11,2018,101,avg,20cm,0.095458199999999993
GI,2018-04-11,2018,101,avg,30cm,NA
GI,2018-04-12,2018,102,avg,10cm,0.05435105
GI,2018-04-12,2018,102,avg,20cm,0.094389
GI,2018-04-12,2018,102,avg,30cm,0.09524935
GI,2018-04-13,2018,103,avg,10cm,0.05128435
GI,2018-04-13,2018,103,avg,20cm,0.09324515
GI,2018-04-13,2018,103,avg,30cm,0.0946346
GI,2018-04-14,2018,104,avg,10cm,0.0485366
GI,2018-04-14,2018,104,avg,20cm,0.09067605000000001
GI,2018-04-14,2018,104,avg,30cm,0.09256044999999999
GI,2018-04-15,2018,105,avg,10cm,0.0480991
GI,2018-04-15,2018,105,avg,20cm,0.08972305
GI,2018-04-15,2018,105,avg,30cm,0.0914497
GI,2018-04-16,2018,106,avg,10cm,0.047524250000000004
GI,2018-04-16,2018,106,avg,20cm,0.08940165
GI,2018-04-16,2018,106,avg,30cm,0.09098819999999999
GI,2018-04-17,2018,107,avg,10cm,0.04767885
GI,2018-04-17,2018,107,avg,20cm,0.08958315
GI,2018-04-17,2018,107,avg,30cm,0.09092059999999999
GI,2018-04-18,2018,108,avg,10cm,0.04623265
GI,2018-04-18,2018,108,avg,20cm,0.08893355
GI,2018-04-18,2018,108,avg,30cm,0.09043145
GI,2018-04-19,2018,109,avg,10cm,0.045757400000000004
GI,2018-04-19,2018,109,avg,20cm,0.08860075
GI,2018-04-19,2018,109,avg,30cm,0.0899975
GI,2018-04-20,2018,110,avg,10cm,0.0450096
GI,2018-04-20,2018,110,avg,20cm,0.08856215
GI,2018-04-20,2018,110,avg,30cm,0.0897935
GI,2018-04-21,2018,111,avg,10cm,0.04358125
GI,2018-04-21,2018,111,avg,20cm,0.0873273
GI,2018-04-21,2018,111,avg,30cm,0.08882575000000001
GI,2018-04-22,2018,112,avg,10cm,0.04267605
GI,2018-04-22,2018,112,avg,20cm,0.086506
GI,2018-04-22,2018,112,avg,30cm,0.08818185
GI,2018-04-23,2018,113,avg,10cm,0.0432472
GI,2018-04-23,2018,113,avg,20cm,0.08632685000000001
GI,2018-04-23,2018,113,avg,30cm,0.08777404999999999
GI,2018-04-24,2018,114,avg,10cm,0.04339435
GI,2018-04-24,2018,114,avg,20cm,0.0866567
GI,2018-04-24,2018,114,avg,30cm,0.08801909999999999
GI,2018-04-25,2018,115,avg,10cm,0.042478550000000004
GI,2018-04-25,2018,115,avg,20cm,0.0863234
GI,2018-04-25,2018,115,avg,30cm,0.0879527
GI,2018-04-26,2018,116,avg,10cm,0.041699749999999994
GI,2018-04-26,2018,116,avg,20cm,0.0856544
GI,2018-04-26,2018,116,avg,30cm,0.08744085
GI,2018-04-27,2018,117,avg,10cm,0.040511149999999996
GI,2018-04-27,2018,117,avg,20cm,0.08504495000000001
GI,2018-04-27,2018,117,avg,30cm,0.086992
GI,2018-04-28,2018,118,avg,10cm,0.0401663
GI,2018-04-28,2018,118,avg,20cm,0.08385585000000001
GI,2018-04-28,2018,118,avg,30cm,0.08584895000000001
GI,2018-04-29,2018,119,avg,10cm,0.0405482
GI,2018-04-29,2018,119,avg,20cm,0.08417995
GI,2018-04-29,2018,119,avg,30cm,0.08604105000000001
